Time,Hour_of_Day,Ti_current,Q_heater_prev,T_ambient,Q_internal,Ti_next
321060,17.1833333333333,294.541253468598,3000,278.26416887944,123.777777777778,294.645884684702
321120,17.2,294.645884684702,3000,278.259450529576,123.111111111111,294.748156176355
321180,17.2166666666667,294.748156176355,3000,278.254823962046,122.444444444444,294.839431375468
321240,17.2333333333333,294.839431375468,3000,278.250625099278,121.777777777778,294.930706574581
321300,17.25,294.930706574581,3000,278.246426236511,121.111111111111,295.021981773694
321360,17.2666666666667,295.021981773694,3000,278.242227373743,120.444444444444,295.113256972806
321420,17.2833333333333,295.113256972806,3000,278.238028510975,119.777777777778,295.204532171919
321480,17.3,295.204532171919,3000,278.233829648208,119.111111111111,295.285452077994
321540,17.3166666666667,295.285452077994,3000,278.230110666547,118.444444444444,295.35986199345
321600,17.3333333333333,295.35986199345,3000,278.226693368431,117.777777777778,295.434271908907
321660,17.35,295.434271908907,3000,278.223276070314,117.111111111111,295.508681824364
321720,17.3666666666667,295.508681824364,3000,278.219858772198,116.444444444444,295.58309173982
321780,17.3833333333333,295.58309173982,3000,278.216441474081,115.777777777778,295.657501655277
321840,17.4,295.657501655277,3000,278.213024175965,115.111111111111,295.731911570733
321900,17.4166666666667,295.731911570733,3000,278.209606877848,114.444444444444,295.80632148619
321960,17.4333333333333,295.80632148619,3000,278.206189579732,113.777777777778,295.880731401647
322020,17.45,295.880731401647,3000,278.202772281616,113.111111111111,295.955141317103
322080,17.4666666666667,295.955141317103,3000,278.199354983499,112.444444444444,296.02955123256
322140,17.4833333333333,296.02955123256,3000,278.195937685383,111.777777777778,296.09865418866
322200,17.5,296.09865418866,3000,278.192804430653,111.111111111111,296.079906388157
322260,17.5166666666667,296.079906388157,0,278.190030641628,110.444444444444,295.714896803374
322320,17.5333333333333,295.714896803374,0,278.187518641372,109.777777777778,295.349887218591
322380,17.55,295.349887218591,0,278.185006641115,109.111111111111,294.984877633808
322440,17.5666666666667,294.984877633808,0,278.182494640859,108.444444444444,294.619868049025
322500,17.5833333333333,294.619868049025,0,278.179982640602,107.777777777778,294.254858464242
322560,17.6,294.254858464242,0,278.177470640346,107.111111111111,294.22123121301
322620,17.6166666666667,294.22123121301,3000,278.175327920279,106.444444444444,294.321173413647
322680,17.6333333333333,294.321173413647,3000,278.173334045058,105.777777777778,294.421115614284
322740,17.65,294.421115614284,3000,278.171340169837,105.111111111111,294.521057814921
322800,17.6666666666667,294.521057814921,3000,278.169346294617,104.444444444444,294.621000015559
322860,17.6833333333333,294.621000015559,3000,278.167352419396,103.777777777778,294.718071085847
322920,17.7,294.718071085847,3000,278.165479966139,103.127560933463,294.805712795287
322980,17.7166666666667,294.805712795287,3000,278.164006286664,102.531368564526,294.893354504727
323040,17.7333333333333,294.893354504727,3000,278.162532607189,101.93517619559,294.980996214167
323100,17.75,294.980996214167,3000,278.161058927714,101.338983826653,295.068637923607
323160,17.7666666666667,295.068637923607,3000,278.159585248239,100.742791457717,295.156279633046
323220,17.7833333333333,295.156279633046,3000,278.158111568765,100.14659908878,295.232591613811
323280,17.8,295.232591613811,3000,278.15722703939,100,295.305209304706
323340,17.8166666666667,295.305209304706,3000,278.156534614461,100,295.377826995601
323400,17.8333333333333,295.377826995601,3000,278.155842189532,100,295.450444686496
323460,17.85,295.450444686496,3000,278.155149764603,100,295.523062377391
323520,17.8666666666667,295.523062377391,3000,278.154457339674,100,295.595680068287
323580,17.8833333333333,295.595680068287,3000,278.153764914745,100,295.668297759182
323640,17.9,295.668297759182,3000,278.153072489816,100,295.740915450077
323700,17.9166666666667,295.740915450077,3000,278.152380064887,100,295.813533140972
323760,17.9333333333333,295.813533140972,3000,278.151687639958,100,295.886150831867
323820,17.95,295.886150831867,3000,278.150995215029,100,295.958768522763
323880,17.9666666666667,295.958768522763,3000,278.1503027901,100,296.022916294883
323940,17.9833333333333,296.022916294883,3000,278.150131460845,100,296.084886581208
324000,18,296.084886581208,3000,278.150094097271,100,296.146856867533
324060,18.0166666666667,296.146856867533,3000,278.150056733697,100,295.801545251596
324120,18.0333333333333,295.801545251596,0,278.150397613022,100,295.434472579986
324180,18.05,295.434472579986,0,278.150758701849,100,295.067399908376
324240,18.0666666666667,295.067399908376,0,278.151119790677,100,294.700327236766
324300,18.0833333333333,294.700327236766,0,278.151480879504,100,294.333254565156
324360,18.1,294.333254565156,0,278.151841968332,100,294.199530135279
324420,18.1166666666667,294.199530135279,3000,278.152460909201,100,294.298438558579
324480,18.1333333333333,294.298438558579,3000,278.1533369116,100,294.397346981878
324540,18.15,294.397346981878,3000,278.154212914,100,294.496255405177
324600,18.1666666666667,294.496255405177,3000,278.155088916399,100,294.595163828476
324660,18.1833333333333,294.595163828476,3000,278.155964918798,100,294.693482830973
324720,18.2,294.693482830973,3000,278.156868163604,100,294.781111601022
324780,18.2166666666667,294.781111601022,3000,278.158265499639,100,294.86874037107
324840,18.2333333333333,294.86874037107,3000,278.159662835675,100,294.956369141119
324900,18.25,294.956369141119,3000,278.16106017171,100,295.043997911168
324960,18.2666666666667,295.043997911168,3000,278.162457507746,100,295.131626681217
325020,18.2833333333333,295.131626681217,3000,278.163854843781,100,295.210636344904
325080,18.3,295.210636344904,3000,278.165719100841,100,295.283988992888
325140,18.3166666666667,295.283988992888,3000,278.167889814215,100,295.357341640872
325200,18.3333333333333,295.357341640872,3000,278.170060527588,100,295.430694288856
325260,18.35,295.430694288856,3000,278.172231240962,100,295.50404693684
325320,18.3666666666667,295.50404693684,3000,278.174401954335,100,295.577399584824
325380,18.3833333333333,295.577399584824,3000,278.176572667709,100,295.650752232808
325440,18.4,295.650752232808,3000,278.178743381082,100,295.724104880792
325500,18.4166666666667,295.724104880792,3000,278.180914094456,100,295.797457528776
325560,18.4333333333333,295.797457528776,3000,278.183084807829,100,295.870810176759
325620,18.45,295.870810176759,3000,278.185255521203,100,295.944162824743
325680,18.4666666666667,295.944162824743,3000,278.187426234577,100,296.010203108308
325740,18.4833333333333,296.010203108308,3000,278.190058639455,100,296.073208823112
325800,18.5,296.073208823112,3000,278.192882642364,100,296.136214537916
325860,18.5166666666667,296.136214537916,3000,278.195706645273,100,295.86419717869
325920,18.5333333333333,295.86419717869,0,278.198840392625,100,295.498347552684
325980,18.55,295.498347552684,0,278.20206089228,100,295.132497926679
326040,18.5666666666667,295.132497926679,0,278.205281391935,100,294.766648300674
326100,18.5833333333333,294.766648300674,0,278.20850189159,100,294.400798674669
326160,18.6,294.400798674669,0,278.211722391245,100,294.181563382978
326220,18.6166666666667,294.181563382978,3000,278.215104087967,100,294.281931539216
326280,18.6333333333333,294.281931539216,3000,278.218837176923,100,294.382299695454
326340,18.65,294.382299695454,3000,278.22257026588,100,294.482667851692
326400,18.6666666666667,294.482667851692,3000,278.226303354836,100,294.583036007929
326460,18.6833333333333,294.583036007929,3000,278.230036443792,100,294.683404164167
326520,18.7,294.683404164167,3000,278.233769532749,100,294.774316702132
326580,18.7166666666667,294.774316702132,3000,278.237937725333,100,294.863531065604
326640,18.7333333333333,294.863531065604,3000,278.242184060018,100,294.952745429076
326700,18.75,294.952745429076,3000,278.246430394704,100,295.041959792548
326760,18.7666666666667,295.041959792548,3000,278.250676729389,100,295.13117415602
326820,18.7833333333333,295.13117415602,3000,278.254923064075,100,295.215012528727
326880,18.8,295.215012528727,3000,278.25945956431,100,295.290117503154
326940,18.8166666666667,295.290117503154,3000,278.264467443946,100,295.365222477581
327000,18.8333333333333,295.365222477581,3000,278.269475323583,100,295.440327452009
327060,18.85,295.440327452009,3000,278.274483203219,100,295.515432426436
327120,18.8666666666667,295.515432426436,3000,278.279491082855,100,295.590537400864
327180,18.8833333333333,295.590537400864,3000,278.284498962492,100,295.665642375291
327240,18.9,295.665642375291,3000,278.289506842128,100,295.740747349719
327300,18.9166666666667,295.740747349719,3000,278.294514721764,100,295.815852324146
327360,18.9333333333333,295.815852324146,3000,278.299522601401,100,295.890957298574
327420,18.95,295.890957298574,3000,278.304530481037,100,295.966062273001
327480,18.9666666666667,295.966062273001,3000,278.309538360673,100,296.036816433625
327540,18.9833333333333,296.036816433625,3000,278.31481685195,100,296.102200404466
327600,19,296.102200404466,3000,278.320429357949,100,296.052432219577
327660,19.0166666666667,296.052432219577,0,278.32613701518,100,295.68964600744
327720,19.0333333333333,295.68964600744,0,278.33210332194,100,295.326859795303
327780,19.05,295.326859795303,0,278.3380696287,100,294.964073583166
327840,19.0666666666667,294.964073583166,0,278.34403593546,100,294.601287371029
327900,19.0833333333333,294.601287371029,0,278.35000224222,100,294.238501158892
327960,19.1,294.238501158892,0,278.35596854898,100,294.228265303416
328020,19.1166666666667,294.228265303416,3000,278.362315219632,100,294.331783787684
328080,19.1333333333333,294.331783787684,3000,278.368784618972,100,294.435302271952
328140,19.15,294.435302271952,3000,278.375254018313,100,294.538820756219
328200,19.1666666666667,294.538820756219,3000,278.381723417654,100,294.642339240487
328260,19.1833333333333,294.642339240487,3000,278.388192816995,100,294.743112034268
328320,19.2,294.743112034268,3000,278.394783641456,100,294.835338945973
328380,19.2166666666667,294.835338945973,3000,278.401752398083,100,294.927565857678
328440,19.2333333333333,294.927565857678,3000,278.40872115471,100,295.019792769383
328500,19.25,295.019792769383,3000,278.415689911337,100,295.112019681089
328560,19.2666666666667,295.112019681089,3000,278.422658667964,100,295.204246592794
328620,19.2833333333333,295.204246592794,3000,278.429627424591,100,295.286054438575
328680,19.3,295.286054438575,3000,278.437137027264,100,295.364014014984
328740,19.3166666666667,295.364014014984,3000,278.44484639077,100,295.441973591392
328800,19.3333333333333,295.441973591392,3000,278.452555754275,100,295.519933167801
328860,19.35,295.519933167801,3000,278.46026511778,100,295.597892744209
328920,19.3666666666667,295.597892744209,3000,278.467974481286,100,295.675852320618
328980,19.3833333333333,295.675852320618,3000,278.475683844791,100,295.753811897026
329040,19.4,295.753811897026,3000,278.483393208296,100,295.831771473435
329100,19.4166666666667,295.831771473435,3000,278.491102571802,100,295.909731049843
329160,19.4333333333333,295.909731049843,3000,278.498811935307,100,295.987690626252
329220,19.45,295.987690626252,3000,278.506521298812,100,296.06565020266
329280,19.4666666666667,296.06565020266,3000,278.514230662318,100,296.137310970092
329340,19.4833333333333,296.137310970092,3000,278.522310325618,100,295.857712900954
329400,19.5,295.857712900954,0,278.530779832489,100,295.499584144611
329460,19.5166666666667,295.499584144611,0,278.539302168247,100,295.141455388269
329520,19.5333333333333,295.141455388269,0,278.547824504005,100,294.783326631926
329580,19.55,294.783326631926,0,278.556346839763,100,294.425197875584
329640,19.5666666666667,294.425197875584,0,278.564869175521,100,294.175036980213
329700,19.5833333333333,294.175036980213,3000,278.573504273011,100,294.283156687921
329760,19.6,294.283156687921,3000,278.582513559088,100,294.391276395629
329820,19.6166666666667,294.391276395629,3000,278.591522845166,100,294.499396103337
329880,19.6333333333333,294.499396103337,3000,278.600532131243,100,294.607515811045
329940,19.65,294.607515811045,3000,278.60954141732,100,294.715635518753
330000,19.6666666666667,294.715635518753,3000,278.618550703398,100,294.816202344786
330060,19.6833333333333,294.816202344786,3000,278.627870376723,100,294.912648059357
330120,19.7,294.912648059357,3000,278.637359407982,100,295.009093773929
330180,19.7166666666667,295.009093773929,3000,278.646848439242,100,295.1055394885
330240,19.7333333333333,295.1055394885,3000,278.656337470502,100,295.201985203072
330300,19.75,295.201985203072,3000,278.665826501762,100,295.297548172748
330360,19.7666666666667,295.297548172748,3000,278.675358049284,100,295.379847313095
330420,19.7833333333333,295.379847313095,3000,278.685528431946,100,295.462146453442
330480,19.8,295.462146453442,3000,278.695698814607,100,295.544445593788
330540,19.8166666666667,295.544445593788,3000,278.705869197269,100,295.626744734135
330600,19.8333333333333,295.626744734135,3000,278.716039579931,100,295.709043874482
330660,19.85,295.709043874482,3000,278.726209962592,100,295.791343014828
330720,19.8666666666667,295.791343014828,3000,278.736380345254,100,295.873642155175
330780,19.8833333333333,295.873642155175,3000,278.746550727915,100,295.955941295522
330840,19.9,295.955941295522,3000,278.756721110577,100,296.038240435868
330900,19.9166666666667,296.038240435868,3000,278.766891493238,100,296.120539576215
330960,19.9333333333333,296.120539576215,3000,278.7770618759,100,295.923921331662
331020,19.95,295.923921331662,0,278.787662439292,100,295.571791657289
331080,19.9666666666667,295.571791657289,0,278.798502851557,100,295.219661982916
331140,19.9833333333333,295.219661982916,0,278.809343263822,100,294.867532308543
331200,20,294.867532308543,0,278.820183676087,100,294.515402634171
331260,20.0166666666667,294.515402634171,0,278.831024088352,100,294.163272959798
331320,20.0333333333333,294.163272959798,0,278.841864500617,100,294.259585493327
331380,20.05,294.259585493327,3000,278.853155647296,100,294.373463431765
331440,20.0666666666667,294.373463431765,3000,278.864464449166,100,294.487341370203
331500,20.0833333333333,294.487341370203,3000,278.875773251035,100,294.60121930864
331560,20.1,294.60121930864,3000,278.887082052904,100,294.715097247078
331620,20.1166666666667,294.715097247078,3000,278.898390854774,100,294.825506021718
331680,20.1333333333333,294.825506021718,3000,278.909829049249,100,294.92710724585
331740,20.15,294.92710724585,3000,278.92159574707,100,295.028708469981
331800,20.1666666666667,295.028708469981,3000,278.933362444891,100,295.130309694113
331860,20.1833333333333,295.130309694113,3000,278.945129142711,100,295.231910918244
331920,20.2,295.231910918244,3000,278.956895840532,100,295.333512142376
331980,20.2166666666667,295.333512142376,3000,278.968662538353,100,295.427045856169
332040,20.2333333333333,295.427045856169,3000,278.980774802719,100,295.515264906444
332100,20.25,295.515264906444,3000,278.99311471723,100,295.60348395672
332160,20.2666666666667,295.60348395672,3000,279.005454631742,100,295.691703006996
332220,20.2833333333333,295.691703006996,3000,279.017794546254,100,295.779922057271
332280,20.3,295.779922057271,3000,279.030134460766,100,295.868141107547
332340,20.3166666666667,295.868141107547,3000,279.042474375278,100,295.956360157823
332400,20.3333333333333,295.956360157823,3000,279.054814289789,100,296.044579208098
332460,20.35,296.044579208098,3000,279.067154204301,100,296.132798258374
332520,20.3666666666667,296.132798258374,3000,279.079494118813,100,295.872117507791
332580,20.3833333333333,295.872117507791,0,279.092289828596,100,295.526926595644
332640,20.4,295.526926595644,0,279.105195940656,100,295.181735683496
332700,20.4166666666667,295.181735683496,0,279.118102052715,100,294.836544771348
332760,20.4333333333333,294.836544771348,0,279.131008164774,100,294.4913538592
332820,20.45,294.4913538592,0,279.143914276833,100,294.151339547234
332880,20.4666666666667,294.151339547234,3000,279.156825307266,100,294.27184857807
332940,20.4833333333333,294.27184857807,3000,279.170173888556,100,294.392357608906
333000,20.5,294.392357608906,3000,279.183522469846,100,294.512866639742
333060,20.5166666666667,294.512866639742,3000,279.196871051136,100,294.633375670578
333120,20.5333333333333,294.633375670578,3000,279.210219632425,100,294.753884701414
333180,20.55,294.753884701414,3000,279.223568213715,100,294.871554556495
333240,20.5666666666667,294.871554556495,3000,279.237010495657,100,294.978993106477
333300,20.5833333333333,294.978993106477,3000,279.25079043896,100,295.086431656458
333360,20.6,295.086431656458,3000,279.264570382263,100,295.193870206439
333420,20.6166666666667,295.193870206439,3000,279.278350325566,100,295.30130875642
333480,20.6333333333333,295.30130875642,3000,279.292130268869,100,295.408747306401
333540,20.65,295.408747306401,3000,279.305910212172,100,295.510834229183
333600,20.6666666666667,295.510834229183,3000,279.319889835574,100,295.605630896088
333660,20.6833333333333,295.605630896088,3000,279.334141473258,100,295.700427562992
333720,20.7,295.700427562992,3000,279.348393110941,100,295.795224229897
333780,20.7166666666667,295.795224229897,3000,279.362644748624,100,295.890020896801
333840,20.7333333333333,295.890020896801,3000,279.376896386307,100,295.984817563706
333900,20.75,295.984817563706,3000,279.39114802399,100,296.079614230611
333960,20.7666666666667,296.079614230611,3000,279.405399661674,100,296.06308599999
334020,20.7833333333333,296.06308599999,0,279.419771426781,100,295.725566353053
334080,20.8,295.725566353053,0,279.43448956429,100,295.388046706116
334140,20.8166666666667,295.388046706116,0,279.449207701798,100,295.05052705918
334200,20.8333333333333,295.05052705918,0,279.463925839307,100,294.713007412243
334260,20.85,294.713007412243,0,279.478643976815,100,294.375487765306
334320,20.8666666666667,294.375487765306,0,279.493362114324,100,294.192409282333
334380,20.8833333333333,294.192409282333,3000,279.508216779454,100,294.320176180396
334440,20.9,294.320176180396,3000,279.523346235187,100,294.447943078458
334500,20.9166666666667,294.447943078458,3000,279.538475690921,100,294.575709976521
334560,20.9333333333333,294.575709976521,3000,279.553605146655,100,294.703476874583
334620,20.95,294.703476874583,3000,279.568734602388,100,294.831243772646
334680,20.9666666666667,294.831243772646,3000,279.583864058122,100,294.953308121714
334740,20.9833333333333,294.953308121714,3000,279.599156543748,100,295.06704129287
334800,21,295.06704129287,3000,279.614687209009,100,295.180774464026
334860,21.0166666666667,295.180774464026,3000,279.630217874269,100,295.294507635181
334920,21.0333333333333,295.294507635181,3000,279.64574853953,100,295.408240806337
334980,21.05,295.408240806337,3000,279.661279204791,100,295.521973977492
335040,21.0666666666667,295.521973977492,3000,279.676809870052,100,295.629979452678
335100,21.0833333333333,295.629979452678,3000,279.692522756742,100,295.731798912244
335160,21.1,295.731798912244,3000,279.708432445883,100,295.83361837181
335220,21.1166666666667,295.83361837181,3000,279.724342135023,100,295.935437831376
335280,21.1333333333333,295.935437831376,3000,279.740251824164,100,296.037257290942
335340,21.15,296.037257290942,3000,279.756161513305,100,296.139076750508
335400,21.1666666666667,296.139076750508,3000,279.772071202446,100,295.8560082143
335460,21.1833333333333,295.8560082143,0,279.788316239281,100,295.526686620886
335520,21.2,295.526686620886,0,279.804601575778,100,295.197365027473
335580,21.2166666666667,295.197365027473,0,279.820886912276,100,294.86804343406
335640,21.2333333333333,294.86804343406,0,279.837172248773,100,294.538721840646
335700,21.25,294.538721840646,0,279.85345758527,100,294.209400247233
335760,21.2666666666667,294.209400247233,0,279.869742921768,100,294.261022842558
335820,21.2833333333333,294.261022842558,3000,279.886338768171,100,294.396477929508
335880,21.3,294.396477929508,3000,279.903002946945,100,294.531933016458
335940,21.3166666666667,294.531933016458,3000,279.919667125718,100,294.667388103408
336000,21.3333333333333,294.667388103408,3000,279.936331304491,100,294.802843190358
336060,21.35,294.802843190358,3000,279.952995483265,100,294.938298277309
336120,21.3666666666667,294.938298277309,3000,279.969659662038,100,295.062444958179
336180,21.3833333333333,295.062444958179,3000,279.986597929285,100,295.182752237219
336240,21.4,295.182752237219,3000,280.003629254367,100,295.303059516258
336300,21.4166666666667,295.303059516258,3000,280.020660579449,100,295.423366795298
336360,21.4333333333333,295.423366795298,3000,280.037691904532,100,295.543674074338
336420,21.45,295.543674074338,3000,280.054723229614,100,295.663981353377
336480,21.4666666666667,295.663981353377,3000,280.071754554696,100,295.776756413192
336540,21.4833333333333,295.776756413192,3000,280.088986889669,100,295.885879107456
336600,21.5,295.885879107456,3000,280.106316694136,100,295.995001801719
336660,21.5166666666667,295.995001801719,3000,280.123646498603,100,296.104124495983
336720,21.5333333333333,296.104124495983,3000,280.14097630307,100,295.964091370808
336780,21.55,295.964091370808,0,280.158476313391,100,295.643336402434
336840,21.5666666666667,295.643336402434,0,280.176099780251,100,295.32258143406
336900,21.5833333333333,295.32258143406,0,280.193723247112,100,295.001826465686
336960,21.6,295.001826465686,0,280.211346713973,100,294.681071497312
337020,21.6166666666667,294.681071497312,0,280.228970180834,100,294.360316528938
337080,21.6333333333333,294.360316528938,0,280.246593647695,100,294.199381771004
337140,21.65,294.199381771004,3000,280.264335146332,100,294.342805097865
337200,21.6666666666667,294.342805097865,3000,280.282301422082,100,294.486228424725
337260,21.6833333333333,294.486228424725,3000,280.300267697832,100,294.629651751585
337320,21.7,294.629651751585,3000,280.318233973582,100,294.773075078445
337380,21.7166666666667,294.773075078445,3000,280.336200249331,100,294.916498405305
337440,21.7333333333333,294.916498405305,3000,280.354166525081,100,295.0581338542
337500,21.75,295.0581338542,3000,280.372168841923,100,295.185157425703
337560,21.7666666666667,295.185157425703,3000,280.390465713554,100,295.312180997206
337620,21.7833333333333,295.312180997206,3000,280.408762585185,100,295.439204568709
337680,21.8,295.439204568709,3000,280.427059456816,100,295.566228140212
337740,21.8166666666667,295.566228140212,3000,280.445356328446,100,295.693251711715
337800,21.8333333333333,295.693251711715,3000,280.463653200077,100,295.820275283218
337860,21.85,295.820275283218,3000,280.481950071708,100,295.938174954787
337920,21.8666666666667,295.938174954787,3000,280.500446730453,100,296.054756047746
337980,21.8833333333333,296.054756047746,3000,280.518972262269,100,296.092907742965
338040,21.9,296.092907742965,0,280.537538859783,100,295.780969146472
338100,21.9166666666667,295.780969146472,0,280.556288764864,100,295.469030549979
338160,21.9333333333333,295.469030549979,0,280.575038669945,100,295.157091953486
338220,21.95,295.157091953486,0,280.593788575026,100,294.845153356993
338280,21.9666666666667,294.845153356993,0,280.612538480108,100,294.5332147605
338340,21.9833333333333,294.5332147605,0,280.631288385189,100,294.221276164006
338400,22,294.221276164006,0,280.65003829027,100,294.266926850053
338460,22.0166666666667,294.266926850053,3000,280.669023279479,100,294.418483522698
338520,22.0333333333333,294.418483522698,3000,280.688077892744,100,294.570040195343
338580,22.05,294.570040195343,3000,280.707132506009,100,294.721596867989
338640,22.0666666666667,294.721596867989,3000,280.726187119274,100,294.873153540634
338700,22.0833333333333,294.873153540634,3000,280.74524173254,100,295.024710213279
338760,22.1,295.024710213279,3000,280.764296345805,100,295.169866365903
338820,22.1166666666667,295.169866365903,3000,280.78345495843,100,295.303643201436
338880,22.1333333333333,295.303643201436,3000,280.802798468794,100,295.437420036969
338940,22.15,295.437420036969,3000,280.822141979159,100,295.571196872502
339000,22.1666666666667,295.571196872502,3000,280.841485489524,100,295.704973708035
339060,22.1833333333333,295.704973708035,3000,280.860828999889,100,295.838750543569
339120,22.2,295.838750543569,3000,280.880172510254,100,295.972527379102
339180,22.2166666666667,295.972527379102,3000,280.899516020619,100,296.097125760766
339240,22.2333333333333,296.097125760766,3000,280.919023421889,100,295.976118721767
339300,22.25,295.976118721767,0,280.938632967936,100,295.673156655017
339360,22.2666666666667,295.673156655017,0,280.958311731099,100,295.370194588266
339420,22.2833333333333,295.370194588266,0,280.977990494262,100,295.067232521516
339480,22.3,295.067232521516,0,280.997669257425,100,294.764270454766
339540,22.3166666666667,294.764270454766,0,281.017348020588,100,294.461308388016
339600,22.3333333333333,294.461308388016,0,281.037026783751,100,294.158346321265
339660,22.35,294.158346321265,0,281.056705546914,100,294.30536709162
339720,22.3666666666667,294.30536709162,3000,281.076641317103,100,294.465135657638
339780,22.3833333333333,294.465135657638,3000,281.096584368177,100,294.624904223657
339840,22.4,294.624904223657,3000,281.116527419251,100,294.784672789675
339900,22.4166666666667,294.784672789675,3000,281.136470470326,100,294.944441355694
339960,22.4333333333333,294.944441355694,3000,281.1564135214,100,295.104209921712
340020,22.45,295.104209921712,3000,281.176356572474,100,295.256825394804
340080,22.4666666666667,295.256825394804,3000,281.196390764492,100,295.397311537418
340140,22.4833333333333,295.397311537418,3000,281.216579502053,100,295.537797680033
340200,22.5,295.537797680033,3000,281.236768239615,100,295.678283822647
340260,22.5166666666667,295.678283822647,3000,281.256956977176,100,295.818769965262
340320,22.5333333333333,295.818769965262,3000,281.277145714738,100,295.959256107877
340380,22.55,295.959256107877,3000,281.297334452299,100,296.099742250491
340440,22.5666666666667,296.099742250491,3000,281.31752318986,100,295.963767687202
340500,22.5833333333333,295.963767687202,0,281.337879736441,100,295.669874876383
340560,22.6,295.669874876383,0,281.358306031648,100,295.375982065564
340620,22.6166666666667,295.375982065564,0,281.378732326855,100,295.082089254745
340680,22.6333333333333,295.082089254745,0,281.399158622063,100,294.788196443926
340740,22.65,294.788196443926,0,281.41958491727,100,294.494303633107
340800,22.6666666666667,294.494303633107,0,281.440011212477,100,294.200410822288
340860,22.6833333333333,294.200410822288,0,281.460437507684,100,294.289177129103
340920,22.7,294.289177129103,3000,281.481044745597,100,294.457169669008
340980,22.7166666666667,294.457169669008,3000,281.501689446119,100,294.625162208914
341040,22.7333333333333,294.625162208914,3000,281.52233414664,100,294.79315474882
341100,22.75,294.79315474882,3000,281.542978847162,100,294.961147288726
341160,22.7666666666667,294.961147288726,3000,281.563623547684,100,295.129139828631
341220,22.7833333333333,295.129139828631,3000,281.584268248206,100,295.296679577777
341280,22.8,295.296679577777,3000,281.6049172888,100,295.445213892726
341340,22.8166666666667,295.445213892726,3000,281.625748499549,100,295.593748207675
341400,22.8333333333333,295.593748207675,3000,281.646579710297,100,295.742282522624
341460,22.85,295.742282522624,3000,281.667410921046,100,295.890816837573
341520,22.8666666666667,295.890816837573,3000,281.688242131795,100,296.039351152522
341580,22.8833333333333,296.039351152522,3000,281.709073342544,100,296.077177391577
341640,22.9,296.077177391577,0,281.729947762365,100,295.791668013416
341700,22.9166666666667,295.791668013416,0,281.750948379233,100,295.506158635256
341760,22.9333333333333,295.506158635256,0,281.7719489961,100,295.220649257095
341820,22.95,295.220649257095,0,281.792949612968,100,294.935139878934
341880,22.9666666666667,294.935139878934,0,281.813950229835,100,294.649630500773
341940,22.9833333333333,294.649630500773,0,281.834950846703,100,294.364121122613
342000,23,294.364121122613,0,281.85595146357,100,294.190969916402
342060,23.0166666666667,294.190969916402,3000,281.877010285321,100,294.367516395529
342120,23.0333333333333,294.367516395529,3000,281.898182066819,100,294.544062874657
342180,23.05,294.544062874657,3000,281.919353848317,100,294.720609353785
342240,23.0666666666667,294.720609353785,3000,281.940525629815,100,294.897155832913
342300,23.0833333333333,294.897155832913,3000,281.961697411313,100,295.07370231204
342360,23.1,295.07370231204,3000,281.98286919281,100,295.250248791168
342420,23.1166666666667,295.250248791168,3000,282.004040974308,100,295.418469721081
342480,23.1333333333333,295.418469721081,3000,282.025268055466,100,295.57551207185
342540,23.15,295.57551207185,3000,282.046569386574,100,295.732554422619
342600,23.1666666666667,295.732554422619,3000,282.067870717683,100,295.889596773388
342660,23.1833333333333,295.889596773388,3000,282.089172048791,100,296.046639124157
342720,23.2,296.046639124157,3000,282.110473379899,100,296.055267242177
342780,23.2166666666667,296.055267242177,0,282.131813935967,100,295.778131507661
342840,23.2333333333333,295.778131507661,0,282.153230017642,100,295.500995773145
342900,23.25,295.500995773145,0,282.174646099318,100,295.22386003863
342960,23.2666666666667,295.22386003863,0,282.196062180994,100,294.946724304114
343020,23.2833333333333,294.946724304114,0,282.21747826267,100,294.669588569598
343080,23.3,294.669588569598,0,282.238894344346,100,294.392452835083
343140,23.3166666666667,294.392452835083,0,282.260310426022,100,294.166050862385
343200,23.3333333333333,294.166050862385,3000,282.281764333418,100,294.351132122059
343260,23.35,294.351132122059,3000,282.303301384088,100,294.536213381732
343320,23.3666666666667,294.536213381732,3000,282.324838434757,100,294.721294641406
343380,23.3833333333333,294.721294641406,3000,282.346375485427,100,294.906375901079
343440,23.4,294.906375901079,3000,282.367912536096,100,295.091457160752
343500,23.4166666666667,295.091457160752,3000,282.389449586765,100,295.276538420426
343560,23.4333333333333,295.276538420426,3000,282.410986637435,100,295.456111884818
343620,23.45,295.456111884818,3000,282.432546003181,100,295.621628733186
343680,23.4666666666667,295.621628733186,3000,282.454162319931,100,295.787145581553
343740,23.4833333333333,295.787145581553,3000,282.475778636681,100,295.95266242992
343800,23.5,295.95266242992,3000,282.49739495343,100,296.118179278287
343860,23.5166666666667,296.118179278287,3000,282.51901127018,100,295.93287811687
343920,23.5333333333333,295.93287811687,0,282.540680466816,100,295.664079530802
343980,23.55,295.664079530802,0,282.562362249278,100,295.395280944735
344040,23.5666666666667,295.395280944735,0,282.58404403174,100,295.126482358668
344100,23.5833333333333,295.126482358668,0,282.605725814202,100,294.8576837726
344160,23.6,294.8576837726,0,282.627407596664,100,294.588885186533
344220,23.6166666666667,294.588885186533,0,282.649089379126,100,294.320147144163
344280,23.6333333333333,294.320147144163,0,282.670771260554,100,294.209154950633
344340,23.65,294.209154950633,3000,282.692500643459,100,294.402721385419
